77.6585 	WARNING 	Movie2 stim could not be imported and won't be available
95.5545 	EXP 	self_box: fillColor = '#A6A9FF'
95.5545 	EXP 	other_box: fillColor = '#FAF33E'
95.5712 	EXP 	self_box: fillColor = '#A6A9FF'
95.5712 	EXP 	other_box: fillColor = '#FAF33E'
95.5879 	EXP 	self_box: fillColor = '#A6A9FF'
95.5879 	EXP 	other_box: fillColor = '#FAF33E'
95.6046 	EXP 	self_box: fillColor = '#A6A9FF'
95.6046 	EXP 	other_box: fillColor = '#FAF33E'
95.6213 	EXP 	self_box: fillColor = '#A6A9FF'
95.6213 	EXP 	other_box: fillColor = '#FAF33E'
95.6380 	EXP 	self_box: fillColor = '#A6A9FF'
95.6380 	EXP 	other_box: fillColor = '#FAF33E'
95.6547 	EXP 	self_box: fillColor = '#A6A9FF'
95.6547 	EXP 	other_box: fillColor = '#FAF33E'
95.6714 	EXP 	self_box: fillColor = '#A6A9FF'
95.6714 	EXP 	other_box: fillColor = '#FAF33E'
95.6881 	EXP 	self_box: fillColor = '#A6A9FF'
95.6881 	EXP 	other_box: fillColor = '#FAF33E'
95.7048 	EXP 	self_box: fillColor = '#A6A9FF'
95.7048 	EXP 	other_box: fillColor = '#FAF33E'
95.7215 	EXP 	self_box: fillColor = '#A6A9FF'
95.7215 	EXP 	other_box: fillColor = '#FAF33E'
95.7382 	EXP 	self_box: fillColor = '#A6A9FF'
95.7382 	EXP 	other_box: fillColor = '#FAF33E'
95.7549 	EXP 	self_box: fillColor = '#A6A9FF'
95.7549 	EXP 	other_box: fillColor = '#FAF33E'
95.7717 	EXP 	self_box: fillColor = '#A6A9FF'
95.7717 	EXP 	other_box: fillColor = '#FAF33E'
95.7883 	EXP 	self_box: fillColor = '#A6A9FF'
95.7883 	EXP 	other_box: fillColor = '#FAF33E'
95.8051 	EXP 	self_box: fillColor = '#A6A9FF'
95.8051 	EXP 	other_box: fillColor = '#FAF33E'
95.8218 	EXP 	self_box: fillColor = '#A6A9FF'
95.8218 	EXP 	other_box: fillColor = '#FAF33E'
95.8384 	EXP 	self_box: fillColor = '#A6A9FF'
95.8384 	EXP 	other_box: fillColor = '#FAF33E'
95.8551 	EXP 	self_box: fillColor = '#A6A9FF'
95.8551 	EXP 	other_box: fillColor = '#FAF33E'
95.8719 	EXP 	self_box: fillColor = '#A6A9FF'
95.8719 	EXP 	other_box: fillColor = '#FAF33E'
95.8884 	EXP 	self_box: fillColor = '#A6A9FF'
95.8884 	EXP 	other_box: fillColor = '#FAF33E'
95.9052 	EXP 	self_box: fillColor = '#A6A9FF'
95.9052 	EXP 	other_box: fillColor = '#FAF33E'
95.9220 	EXP 	self_box: fillColor = '#A6A9FF'
95.9220 	EXP 	other_box: fillColor = '#FAF33E'
95.9386 	EXP 	self_box: fillColor = '#A6A9FF'
95.9386 	EXP 	other_box: fillColor = '#FAF33E'
95.9553 	EXP 	self_box: fillColor = '#A6A9FF'
95.9553 	EXP 	other_box: fillColor = '#FAF33E'
95.9720 	EXP 	self_box: fillColor = '#A6A9FF'
95.9720 	EXP 	other_box: fillColor = '#FAF33E'
95.9887 	EXP 	self_box: fillColor = '#A6A9FF'
95.9887 	EXP 	other_box: fillColor = '#FAF33E'
96.0054 	EXP 	self_box: fillColor = '#A6A9FF'
96.0054 	EXP 	other_box: fillColor = '#FAF33E'
96.0222 	EXP 	self_box: fillColor = '#A6A9FF'
96.0222 	EXP 	other_box: fillColor = '#FAF33E'
96.0388 	EXP 	self_box: fillColor = '#A6A9FF'
96.0388 	EXP 	other_box: fillColor = '#FAF33E'
96.0554 	EXP 	self_box: fillColor = '#A6A9FF'
96.0554 	EXP 	other_box: fillColor = '#FAF33E'
96.0722 	EXP 	self_box: fillColor = '#A6A9FF'
96.0722 	EXP 	other_box: fillColor = '#FAF33E'
96.0887 	EXP 	self_box: fillColor = '#A6A9FF'
96.0887 	EXP 	other_box: fillColor = '#FAF33E'
96.1055 	EXP 	self_box: fillColor = '#A6A9FF'
96.1055 	EXP 	other_box: fillColor = '#FAF33E'
96.1223 	EXP 	self_box: fillColor = '#A6A9FF'
96.1223 	EXP 	other_box: fillColor = '#FAF33E'
96.1389 	EXP 	self_box: fillColor = '#A6A9FF'
96.1389 	EXP 	other_box: fillColor = '#FAF33E'
96.1556 	EXP 	self_box: fillColor = '#A6A9FF'
96.1556 	EXP 	other_box: fillColor = '#FAF33E'
96.1722 	EXP 	self_box: fillColor = '#A6A9FF'
96.1722 	EXP 	other_box: fillColor = '#FAF33E'
96.1889 	EXP 	self_box: fillColor = '#A6A9FF'
96.1889 	EXP 	other_box: fillColor = '#FAF33E'
96.2057 	EXP 	self_box: fillColor = '#A6A9FF'
96.2057 	EXP 	other_box: fillColor = '#FAF33E'
96.2223 	EXP 	self_box: fillColor = '#A6A9FF'
96.2223 	EXP 	other_box: fillColor = '#FAF33E'
96.2391 	EXP 	self_box: fillColor = '#A6A9FF'
96.2391 	EXP 	other_box: fillColor = '#FAF33E'
96.2557 	EXP 	self_box: fillColor = '#A6A9FF'
96.2557 	EXP 	other_box: fillColor = '#FAF33E'
96.2723 	EXP 	self_box: fillColor = '#A6A9FF'
96.2723 	EXP 	other_box: fillColor = '#FAF33E'
96.2891 	EXP 	self_box: fillColor = '#A6A9FF'
96.2891 	EXP 	other_box: fillColor = '#FAF33E'
96.3057 	EXP 	self_box: fillColor = '#A6A9FF'
96.3057 	EXP 	other_box: fillColor = '#FAF33E'
96.3224 	EXP 	self_box: fillColor = '#A6A9FF'
96.3224 	EXP 	other_box: fillColor = '#FAF33E'
96.3392 	EXP 	self_box: fillColor = '#A6A9FF'
96.3392 	EXP 	other_box: fillColor = '#FAF33E'
96.3560 	EXP 	self_box: fillColor = '#A6A9FF'
96.3560 	EXP 	other_box: fillColor = '#FAF33E'
96.3726 	EXP 	self_box: fillColor = '#A6A9FF'
96.3726 	EXP 	other_box: fillColor = '#FAF33E'
96.3893 	EXP 	self_box: fillColor = '#A6A9FF'
96.3893 	EXP 	other_box: fillColor = '#FAF33E'
96.4060 	EXP 	self_box: fillColor = '#A6A9FF'
96.4060 	EXP 	other_box: fillColor = '#FAF33E'
96.4227 	EXP 	self_box: fillColor = '#A6A9FF'
96.4227 	EXP 	other_box: fillColor = '#FAF33E'
96.4394 	EXP 	self_box: fillColor = '#A6A9FF'
96.4394 	EXP 	other_box: fillColor = '#FAF33E'
96.4561 	EXP 	self_box: fillColor = '#A6A9FF'
96.4561 	EXP 	other_box: fillColor = '#FAF33E'
96.4728 	EXP 	self_box: fillColor = '#A6A9FF'
96.4728 	EXP 	other_box: fillColor = '#FAF33E'
96.4895 	EXP 	self_box: fillColor = '#A6A9FF'
96.4895 	EXP 	other_box: fillColor = '#FAF33E'
96.5062 	EXP 	self_box: fillColor = '#A6A9FF'
96.5062 	EXP 	other_box: fillColor = '#FAF33E'
96.5229 	EXP 	self_box: fillColor = '#A6A9FF'
96.5229 	EXP 	other_box: fillColor = '#FAF33E'
96.5396 	EXP 	self_box: fillColor = '#A6A9FF'
96.5396 	EXP 	other_box: fillColor = '#FAF33E'
96.5563 	EXP 	self_box: fillColor = '#A6A9FF'
96.5563 	EXP 	other_box: fillColor = '#FAF33E'
96.5729 	EXP 	self_box: fillColor = '#A6A9FF'
96.5729 	EXP 	other_box: fillColor = '#FAF33E'
96.5896 	EXP 	self_box: fillColor = '#A6A9FF'
96.5896 	EXP 	other_box: fillColor = '#FAF33E'
96.6063 	EXP 	self_box: fillColor = '#A6A9FF'
96.6063 	EXP 	other_box: fillColor = '#FAF33E'
96.6231 	EXP 	self_box: fillColor = '#A6A9FF'
96.6231 	EXP 	other_box: fillColor = '#FAF33E'
96.6398 	EXP 	self_box: fillColor = '#A6A9FF'
96.6398 	EXP 	other_box: fillColor = '#FAF33E'
96.6565 	EXP 	self_box: fillColor = '#A6A9FF'
96.6565 	EXP 	other_box: fillColor = '#FAF33E'
96.6731 	EXP 	self_box: fillColor = '#A6A9FF'
96.6731 	EXP 	other_box: fillColor = '#FAF33E'
96.6898 	EXP 	self_box: fillColor = '#A6A9FF'
96.6898 	EXP 	other_box: fillColor = '#FAF33E'
96.7065 	EXP 	self_box: fillColor = '#A6A9FF'
96.7065 	EXP 	other_box: fillColor = '#FAF33E'
96.7232 	EXP 	self_box: fillColor = '#A6A9FF'
96.7232 	EXP 	other_box: fillColor = '#FAF33E'
96.7399 	EXP 	self_box: fillColor = '#A6A9FF'
96.7399 	EXP 	other_box: fillColor = '#FAF33E'
96.7566 	EXP 	self_box: fillColor = '#A6A9FF'
96.7566 	EXP 	other_box: fillColor = '#FAF33E'
96.7732 	EXP 	self_box: fillColor = '#A6A9FF'
96.7732 	EXP 	other_box: fillColor = '#FAF33E'
96.7899 	EXP 	self_box: fillColor = '#A6A9FF'
96.7899 	EXP 	other_box: fillColor = '#FAF33E'
96.8065 	EXP 	self_box: fillColor = '#A6A9FF'
96.8065 	EXP 	other_box: fillColor = '#FAF33E'
96.8234 	EXP 	self_box: fillColor = '#A6A9FF'
96.8234 	EXP 	other_box: fillColor = '#FAF33E'
96.8400 	EXP 	self_box: fillColor = '#A6A9FF'
96.8400 	EXP 	other_box: fillColor = '#FAF33E'
96.8567 	EXP 	self_box: fillColor = '#A6A9FF'
96.8567 	EXP 	other_box: fillColor = '#FAF33E'
96.8734 	EXP 	self_box: fillColor = '#A6A9FF'
96.8734 	EXP 	other_box: fillColor = '#FAF33E'
96.8902 	EXP 	self_box: fillColor = '#A6A9FF'
96.8902 	EXP 	other_box: fillColor = '#FAF33E'
96.9067 	EXP 	self_box: fillColor = '#A6A9FF'
96.9067 	EXP 	other_box: fillColor = '#FAF33E'
96.9236 	EXP 	self_box: fillColor = '#A6A9FF'
96.9236 	EXP 	other_box: fillColor = '#FAF33E'
96.9402 	EXP 	self_box: fillColor = '#A6A9FF'
96.9402 	EXP 	other_box: fillColor = '#FAF33E'
96.9570 	EXP 	self_box: fillColor = '#A6A9FF'
96.9570 	EXP 	other_box: fillColor = '#FAF33E'
96.9736 	EXP 	self_box: fillColor = '#A6A9FF'
96.9736 	EXP 	other_box: fillColor = '#FAF33E'
96.9904 	EXP 	self_box: fillColor = '#A6A9FF'
96.9904 	EXP 	other_box: fillColor = '#FAF33E'
97.0069 	EXP 	self_box: fillColor = '#A6A9FF'
97.0069 	EXP 	other_box: fillColor = '#FAF33E'
97.0237 	EXP 	self_box: fillColor = '#A6A9FF'
97.0237 	EXP 	other_box: fillColor = '#FAF33E'
97.0403 	EXP 	self_box: fillColor = '#A6A9FF'
97.0403 	EXP 	other_box: fillColor = '#FAF33E'
97.0569 	EXP 	self_box: fillColor = '#A6A9FF'
97.0569 	EXP 	other_box: fillColor = '#FAF33E'
97.0737 	EXP 	self_box: fillColor = '#A6A9FF'
97.0737 	EXP 	other_box: fillColor = '#FAF33E'
97.0904 	EXP 	self_box: fillColor = '#A6A9FF'
97.0904 	EXP 	other_box: fillColor = '#FAF33E'
97.1070 	EXP 	self_box: fillColor = '#A6A9FF'
97.1070 	EXP 	other_box: fillColor = '#FAF33E'
97.1237 	EXP 	self_box: fillColor = '#A6A9FF'
97.1237 	EXP 	other_box: fillColor = '#FAF33E'
97.1405 	EXP 	self_box: fillColor = '#A6A9FF'
97.1405 	EXP 	other_box: fillColor = '#FAF33E'
97.1571 	EXP 	self_box: fillColor = '#A6A9FF'
97.1571 	EXP 	other_box: fillColor = '#FAF33E'
97.1737 	EXP 	self_box: fillColor = '#A6A9FF'
97.1737 	EXP 	other_box: fillColor = '#FAF33E'
97.1905 	EXP 	self_box: fillColor = '#A6A9FF'
97.1905 	EXP 	other_box: fillColor = '#FAF33E'
97.2071 	EXP 	self_box: fillColor = '#A6A9FF'
97.2071 	EXP 	other_box: fillColor = '#FAF33E'
97.2240 	EXP 	self_box: fillColor = '#A6A9FF'
97.2240 	EXP 	other_box: fillColor = '#FAF33E'
97.2406 	EXP 	self_box: fillColor = '#A6A9FF'
97.2406 	EXP 	other_box: fillColor = '#FAF33E'
97.2574 	EXP 	self_box: fillColor = '#A6A9FF'
97.2574 	EXP 	other_box: fillColor = '#FAF33E'
97.2739 	EXP 	self_box: fillColor = '#A6A9FF'
97.2739 	EXP 	other_box: fillColor = '#FAF33E'
97.2907 	EXP 	self_box: fillColor = '#A6A9FF'
97.2907 	EXP 	other_box: fillColor = '#FAF33E'
97.3073 	EXP 	self_box: fillColor = '#A6A9FF'
97.3073 	EXP 	other_box: fillColor = '#FAF33E'
97.3241 	EXP 	self_box: fillColor = '#A6A9FF'
97.3241 	EXP 	other_box: fillColor = '#FAF33E'
97.3408 	EXP 	self_box: fillColor = '#A6A9FF'
97.3408 	EXP 	other_box: fillColor = '#FAF33E'
97.3575 	EXP 	self_box: fillColor = '#A6A9FF'
97.3575 	EXP 	other_box: fillColor = '#FAF33E'
97.3742 	EXP 	self_box: fillColor = '#A6A9FF'
97.3742 	EXP 	other_box: fillColor = '#FAF33E'
97.3909 	EXP 	self_box: fillColor = '#A6A9FF'
97.3909 	EXP 	other_box: fillColor = '#FAF33E'
97.4076 	EXP 	self_box: fillColor = '#A6A9FF'
97.4076 	EXP 	other_box: fillColor = '#FAF33E'
97.4243 	EXP 	self_box: fillColor = '#A6A9FF'
97.4243 	EXP 	other_box: fillColor = '#FAF33E'
97.4411 	EXP 	self_box: fillColor = '#A6A9FF'
97.4411 	EXP 	other_box: fillColor = '#FAF33E'
97.4577 	EXP 	self_box: fillColor = '#A6A9FF'
97.4577 	EXP 	other_box: fillColor = '#FAF33E'
97.4743 	EXP 	self_box: fillColor = '#A6A9FF'
97.4743 	EXP 	other_box: fillColor = '#FAF33E'
97.4913 	EXP 	self_box: fillColor = '#A6A9FF'
97.4913 	EXP 	other_box: fillColor = '#FAF33E'
97.5076 	EXP 	self_box: fillColor = '#A6A9FF'
97.5076 	EXP 	other_box: fillColor = '#FAF33E'
97.5244 	EXP 	self_box: fillColor = '#A6A9FF'
97.5244 	EXP 	other_box: fillColor = '#FAF33E'
97.5410 	EXP 	self_box: fillColor = '#A6A9FF'
97.5410 	EXP 	other_box: fillColor = '#FAF33E'
97.5579 	EXP 	self_box: fillColor = '#A6A9FF'
97.5579 	EXP 	other_box: fillColor = '#FAF33E'
97.5746 	EXP 	self_box: fillColor = '#A6A9FF'
97.5746 	EXP 	other_box: fillColor = '#FAF33E'
97.5913 	EXP 	self_box: fillColor = '#A6A9FF'
97.5913 	EXP 	other_box: fillColor = '#FAF33E'
97.6079 	EXP 	self_box: fillColor = '#A6A9FF'
97.6079 	EXP 	other_box: fillColor = '#FAF33E'
97.6247 	EXP 	self_box: fillColor = '#A6A9FF'
97.6247 	EXP 	other_box: fillColor = '#FAF33E'
97.6414 	EXP 	self_box: fillColor = '#A6A9FF'
97.6414 	EXP 	other_box: fillColor = '#FAF33E'
97.6581 	EXP 	self_box: fillColor = '#A6A9FF'
97.6581 	EXP 	other_box: fillColor = '#FAF33E'
97.6747 	EXP 	self_box: fillColor = '#A6A9FF'
97.6747 	EXP 	other_box: fillColor = '#FAF33E'
97.6913 	EXP 	self_box: fillColor = '#A6A9FF'
97.6913 	EXP 	other_box: fillColor = '#FAF33E'
97.7081 	EXP 	self_box: fillColor = '#A6A9FF'
97.7081 	EXP 	other_box: fillColor = '#FAF33E'
97.7248 	EXP 	self_box: fillColor = '#A6A9FF'
97.7248 	EXP 	other_box: fillColor = '#FAF33E'
97.7414 	EXP 	self_box: fillColor = '#A6A9FF'
97.7414 	EXP 	other_box: fillColor = '#FAF33E'
97.7582 	EXP 	self_box: fillColor = '#A6A9FF'
97.7582 	EXP 	other_box: fillColor = '#FAF33E'
97.7749 	EXP 	self_box: fillColor = '#A6A9FF'
97.7749 	EXP 	other_box: fillColor = '#FAF33E'
97.7915 	EXP 	self_box: fillColor = '#A6A9FF'
97.7915 	EXP 	other_box: fillColor = '#FAF33E'
97.8081 	EXP 	self_box: fillColor = '#A6A9FF'
97.8081 	EXP 	other_box: fillColor = '#FAF33E'
97.8250 	EXP 	self_box: fillColor = '#A6A9FF'
97.8250 	EXP 	other_box: fillColor = '#FAF33E'
97.8416 	EXP 	self_box: fillColor = '#A6A9FF'
97.8416 	EXP 	other_box: fillColor = '#FAF33E'
97.8583 	EXP 	self_box: fillColor = '#A6A9FF'
97.8583 	EXP 	other_box: fillColor = '#FAF33E'
97.8751 	EXP 	self_box: fillColor = '#A6A9FF'
97.8751 	EXP 	other_box: fillColor = '#FAF33E'
97.8916 	EXP 	self_box: fillColor = '#A6A9FF'
97.8916 	EXP 	other_box: fillColor = '#FAF33E'
97.9083 	EXP 	self_box: fillColor = '#A6A9FF'
97.9083 	EXP 	other_box: fillColor = '#FAF33E'
97.9250 	EXP 	self_box: fillColor = '#A6A9FF'
97.9250 	EXP 	other_box: fillColor = '#FAF33E'
97.9419 	EXP 	self_box: fillColor = '#A6A9FF'
97.9419 	EXP 	other_box: fillColor = '#FAF33E'
97.9585 	EXP 	self_box: fillColor = '#A6A9FF'
97.9585 	EXP 	other_box: fillColor = '#FAF33E'
97.9752 	EXP 	self_box: fillColor = '#A6A9FF'
97.9752 	EXP 	other_box: fillColor = '#FAF33E'
97.9919 	EXP 	self_box: fillColor = '#A6A9FF'
97.9919 	EXP 	other_box: fillColor = '#FAF33E'
98.0086 	EXP 	self_box: fillColor = '#A6A9FF'
98.0086 	EXP 	other_box: fillColor = '#FAF33E'
98.0253 	EXP 	self_box: fillColor = '#A6A9FF'
98.0253 	EXP 	other_box: fillColor = '#FAF33E'
98.0419 	EXP 	self_box: fillColor = '#A6A9FF'
98.0419 	EXP 	other_box: fillColor = '#FAF33E'
98.0587 	EXP 	self_box: fillColor = '#A6A9FF'
98.0587 	EXP 	other_box: fillColor = '#FAF33E'
98.0752 	EXP 	self_box: fillColor = '#A6A9FF'
98.0752 	EXP 	other_box: fillColor = '#FAF33E'
98.0919 	EXP 	self_box: fillColor = '#A6A9FF'
98.0919 	EXP 	other_box: fillColor = '#FAF33E'
98.1087 	EXP 	self_box: fillColor = '#A6A9FF'
98.1087 	EXP 	other_box: fillColor = '#FAF33E'
98.1254 	EXP 	self_box: fillColor = '#A6A9FF'
98.1254 	EXP 	other_box: fillColor = '#FAF33E'
98.1421 	EXP 	self_box: fillColor = '#A6A9FF'
98.1421 	EXP 	other_box: fillColor = '#FAF33E'
98.1588 	EXP 	self_box: fillColor = '#A6A9FF'
98.1588 	EXP 	other_box: fillColor = '#FAF33E'
98.1754 	EXP 	self_box: fillColor = '#A6A9FF'
98.1754 	EXP 	other_box: fillColor = '#FAF33E'
98.1922 	EXP 	self_box: fillColor = '#A6A9FF'
98.1922 	EXP 	other_box: fillColor = '#FAF33E'
98.2088 	EXP 	self_box: fillColor = '#A6A9FF'
98.2088 	EXP 	other_box: fillColor = '#FAF33E'
98.2255 	EXP 	self_box: fillColor = '#A6A9FF'
98.2255 	EXP 	other_box: fillColor = '#FAF33E'
98.2422 	EXP 	self_box: fillColor = '#A6A9FF'
98.2422 	EXP 	other_box: fillColor = '#FAF33E'
98.2590 	EXP 	self_box: fillColor = '#A6A9FF'
98.2590 	EXP 	other_box: fillColor = '#FAF33E'
98.2756 	EXP 	self_box: fillColor = '#A6A9FF'
98.2756 	EXP 	other_box: fillColor = '#FAF33E'
98.2923 	EXP 	self_box: fillColor = '#A6A9FF'
98.2923 	EXP 	other_box: fillColor = '#FAF33E'
98.3091 	EXP 	self_box: fillColor = '#A6A9FF'
98.3091 	EXP 	other_box: fillColor = '#FAF33E'
98.3258 	EXP 	self_box: fillColor = '#A6A9FF'
98.3258 	EXP 	other_box: fillColor = '#FAF33E'
98.3423 	EXP 	self_box: fillColor = '#A6A9FF'
98.3423 	EXP 	other_box: fillColor = '#FAF33E'
98.3591 	EXP 	self_box: fillColor = '#A6A9FF'
98.3591 	EXP 	other_box: fillColor = '#FAF33E'
98.3758 	EXP 	self_box: fillColor = '#A6A9FF'
98.3758 	EXP 	other_box: fillColor = '#FAF33E'
98.3925 	EXP 	self_box: fillColor = '#A6A9FF'
98.3925 	EXP 	other_box: fillColor = '#FAF33E'
98.4092 	EXP 	self_box: fillColor = '#A6A9FF'
98.4092 	EXP 	other_box: fillColor = '#FAF33E'
98.4258 	EXP 	self_box: fillColor = '#A6A9FF'
98.4258 	EXP 	other_box: fillColor = '#FAF33E'
98.4426 	EXP 	self_box: fillColor = '#A6A9FF'
98.4426 	EXP 	other_box: fillColor = '#FAF33E'
98.4592 	EXP 	self_box: fillColor = '#A6A9FF'
98.4592 	EXP 	other_box: fillColor = '#FAF33E'
98.4760 	EXP 	self_box: fillColor = '#A6A9FF'
98.4760 	EXP 	other_box: fillColor = '#FAF33E'
98.4927 	EXP 	self_box: fillColor = '#A6A9FF'
98.4927 	EXP 	other_box: fillColor = '#FAF33E'
98.5093 	EXP 	self_box: fillColor = '#A6A9FF'
98.5093 	EXP 	other_box: fillColor = '#FAF33E'
98.5261 	EXP 	self_box: fillColor = '#A6A9FF'
98.5261 	EXP 	other_box: fillColor = '#FAF33E'
98.5427 	EXP 	self_box: fillColor = '#A6A9FF'
98.5427 	EXP 	other_box: fillColor = '#FAF33E'
98.5594 	EXP 	self_box: fillColor = '#A6A9FF'
98.5594 	EXP 	other_box: fillColor = '#FAF33E'
98.5761 	EXP 	self_box: fillColor = '#A6A9FF'
98.5761 	EXP 	other_box: fillColor = '#FAF33E'
98.5928 	EXP 	self_box: fillColor = '#A6A9FF'
98.5928 	EXP 	other_box: fillColor = '#FAF33E'
98.6094 	EXP 	self_box: fillColor = '#A6A9FF'
98.6094 	EXP 	other_box: fillColor = '#FAF33E'
98.6262 	EXP 	self_box: fillColor = '#A6A9FF'
98.6262 	EXP 	other_box: fillColor = '#FAF33E'
98.6428 	EXP 	self_box: fillColor = '#A6A9FF'
98.6428 	EXP 	other_box: fillColor = '#FAF33E'
98.6595 	EXP 	self_box: fillColor = '#A6A9FF'
98.6595 	EXP 	other_box: fillColor = '#FAF33E'
98.6763 	EXP 	self_box: fillColor = '#A6A9FF'
98.6763 	EXP 	other_box: fillColor = '#FAF33E'
98.6931 	EXP 	self_box: fillColor = '#A6A9FF'
98.6931 	EXP 	other_box: fillColor = '#FAF33E'
98.7098 	EXP 	self_box: fillColor = '#A6A9FF'
98.7098 	EXP 	other_box: fillColor = '#FAF33E'
98.7264 	EXP 	self_box: fillColor = '#A6A9FF'
98.7264 	EXP 	other_box: fillColor = '#FAF33E'
98.7431 	EXP 	self_box: fillColor = '#A6A9FF'
98.7431 	EXP 	other_box: fillColor = '#FAF33E'
98.7597 	EXP 	self_box: fillColor = '#A6A9FF'
98.7597 	EXP 	other_box: fillColor = '#FAF33E'
98.7764 	EXP 	self_box: fillColor = '#A6A9FF'
98.7764 	EXP 	other_box: fillColor = '#FAF33E'
98.7932 	EXP 	self_box: fillColor = '#A6A9FF'
98.7932 	EXP 	other_box: fillColor = '#FAF33E'
98.8099 	EXP 	self_box: fillColor = '#A6A9FF'
98.8099 	EXP 	other_box: fillColor = '#FAF33E'
98.8265 	EXP 	self_box: fillColor = '#A6A9FF'
98.8265 	EXP 	other_box: fillColor = '#FAF33E'
98.8432 	EXP 	self_box: fillColor = '#A6A9FF'
98.8432 	EXP 	other_box: fillColor = '#FAF33E'
98.8600 	EXP 	self_box: fillColor = '#A6A9FF'
98.8600 	EXP 	other_box: fillColor = '#FAF33E'
98.8765 	EXP 	self_box: fillColor = '#A6A9FF'
98.8765 	EXP 	other_box: fillColor = '#FAF33E'
98.8932 	EXP 	self_box: fillColor = '#A6A9FF'
98.8932 	EXP 	other_box: fillColor = '#FAF33E'
98.9100 	EXP 	self_box: fillColor = '#A6A9FF'
98.9100 	EXP 	other_box: fillColor = '#FAF33E'
98.9267 	EXP 	self_box: fillColor = '#A6A9FF'
98.9267 	EXP 	other_box: fillColor = '#FAF33E'
98.9434 	EXP 	self_box: fillColor = '#A6A9FF'
98.9434 	EXP 	other_box: fillColor = '#FAF33E'
98.9602 	EXP 	self_box: fillColor = '#A6A9FF'
98.9602 	EXP 	other_box: fillColor = '#FAF33E'
98.9768 	EXP 	self_box: fillColor = '#A6A9FF'
98.9768 	EXP 	other_box: fillColor = '#FAF33E'
98.9934 	EXP 	self_box: fillColor = '#A6A9FF'
98.9934 	EXP 	other_box: fillColor = '#FAF33E'
99.0102 	EXP 	self_box: fillColor = '#A6A9FF'
99.0102 	EXP 	other_box: fillColor = '#FAF33E'
99.0267 	EXP 	self_box: fillColor = '#A6A9FF'
99.0267 	EXP 	other_box: fillColor = '#FAF33E'
99.0436 	EXP 	self_box: fillColor = '#A6A9FF'
99.0436 	EXP 	other_box: fillColor = '#FAF33E'
99.0601 	EXP 	self_box: fillColor = '#A6A9FF'
99.0601 	EXP 	other_box: fillColor = '#FAF33E'
99.0769 	EXP 	self_box: fillColor = '#A6A9FF'
99.0769 	EXP 	other_box: fillColor = '#FAF33E'
99.0936 	EXP 	self_box: fillColor = '#A6A9FF'
99.0936 	EXP 	other_box: fillColor = '#FAF33E'
99.1103 	EXP 	self_box: fillColor = '#A6A9FF'
99.1103 	EXP 	other_box: fillColor = '#FAF33E'
99.1270 	EXP 	self_box: fillColor = '#A6A9FF'
99.1270 	EXP 	other_box: fillColor = '#FAF33E'
99.1436 	EXP 	self_box: fillColor = '#A6A9FF'
99.1436 	EXP 	other_box: fillColor = '#FAF33E'
99.1603 	EXP 	self_box: fillColor = '#A6A9FF'
99.1603 	EXP 	other_box: fillColor = '#FAF33E'
99.1770 	EXP 	self_box: fillColor = '#A6A9FF'
99.1770 	EXP 	other_box: fillColor = '#FAF33E'
99.1937 	EXP 	self_box: fillColor = '#A6A9FF'
99.1937 	EXP 	other_box: fillColor = '#FAF33E'
99.2105 	EXP 	self_box: fillColor = '#A6A9FF'
99.2105 	EXP 	other_box: fillColor = '#FAF33E'
99.2271 	EXP 	self_box: fillColor = '#A6A9FF'
99.2271 	EXP 	other_box: fillColor = '#FAF33E'
99.2439 	EXP 	self_box: fillColor = '#A6A9FF'
99.2439 	EXP 	other_box: fillColor = '#FAF33E'
99.2642 	DATA 	Mouse: Left button down, pos=(1100,246)
99.2771 	EXP 	self_box: fillColor = '#A6A9FF'
99.2771 	EXP 	other_box: fillColor = '#FAF33E'
99.2785 	EXP 	New trial (rep=0, index=2): {'word': u'word2.1', 'amount': u'unmodified', 'list': u'list2', 'trialtype': u'unmodified', 'trialtype_extended': u'unmodified'}
99.2938 	EXP 	self_box: fillColor = '#A6A9FF'
99.2938 	EXP 	other_box: fillColor = '#FAF33E'
99.2938 	EXP 	question: autoDraw = False
99.2938 	EXP 	self_box: autoDraw = False
99.2938 	EXP 	self_label: autoDraw = False
99.2938 	EXP 	other_box: autoDraw = False
99.2938 	EXP 	other_label: autoDraw = False
99.2938 	EXP 	text: text = u'word2.1'
99.4280 	DATA 	Mouse: Left button up, pos=(1100,246)
100.2955 	EXP 	text: autoDraw = True
102.5157 	EXP 	text: autoDraw = False
102.5157 	EXP 	question: autoDraw = True
102.5157 	EXP 	self_box: autoDraw = True
102.5157 	EXP 	self_label: autoDraw = True
102.5157 	EXP 	other_box: autoDraw = True
102.5157 	EXP 	other_label: autoDraw = True
102.5157 	EXP 	self_box: fillColor = '#A6A9FF'
102.5157 	EXP 	other_box: fillColor = '#FAF33E'
102.5325 	EXP 	self_box: fillColor = '#A6A9FF'
102.5325 	EXP 	other_box: fillColor = '#FAF33E'
102.5491 	EXP 	self_box: fillColor = '#A6A9FF'
102.5491 	EXP 	other_box: fillColor = '#FAF33E'
102.5658 	EXP 	self_box: fillColor = '#A6A9FF'
102.5658 	EXP 	other_box: fillColor = '#FAF33E'
102.5824 	EXP 	self_box: fillColor = '#A6A9FF'
102.5824 	EXP 	other_box: fillColor = '#FAF33E'
